from,to
0007593da4966ea8854e08204f8c2673e8a6322d,volume::medical journal of the islamic republic of iran::2024::16
000779c5a5e708a3a628b421d12e3c3214fabec2,volume::american journal of clinical nutrition::2007::20
00078ba79a65726f189455ec79d77604d3c67cf8,volume::secur. commun. networks::2018::17
00078c6d1fd607a91ce04b58524ac87e0c85c07f,volume::bmc musculoskeletal disorders::2024::4
000791ce4fafe60e89f4882d176e0d33efb39dac,volume::proceedings of the national academy of sciences of the united states of america::1999::14
000799ed4584bc36add3d29f435557279ce4e063,volume::the journal of nursery education::2022::4
0007a8f45daa9be1acfa0cdad8a453595f43f1aa,volume::cell & bioscience::2024::11
0007b0b336b7bc4a24e545ce728fb16d6e8bd80c,volume::environmental research communications::2023::13
0007c2cdfa52a5218be19b033ab296d3e07673cd,volume::medicine::2026::17
0007cfcb1141d30add8bb9029b05ece9b25634cd,volume::international dental journal::2003::13
0007e1b812de0c53a2531814bc689b825dcc136e,volume::journal of cancer research and clinical oncology::2014::5
00081d576cb772cc680d2621a4278ea2fce48f31,volume::international journal of information technology and web engineering::2006::11
000822013a3bb3031d7d679293a143813a72cc21,volume::trials::2020::13
000828c6b4c7df30de7c69aed67f17bcffbfb945,volume::journal of aerosol medicine::2012::13
0008353944e2da369fb3c63a0835bbad40fc697d,volume::journal of project management practice::2022::10
0008359b086e2879561eb3826c169e0f53decf76,volume::wiadomości statystyczne. the polish statistician::2011::5
000850fdc0e95bbf758b4a06c69f59e97d434ec5,volume::frontiers in human neuroscience::2015::19
0008565d6809c484dad497707c81cb813fb34466,volume::journal of alternative and complementary medicine::2016::14
00087bb16979141b65baa7f790e0ef2a40dbdcd7,volume::frontiers in physiology::2021::8
000888ff2646046f7faf59a941aa9de16af7d649,volume::highlights in science engineering and technology::2024::8
0008907f87210186b27615fa70becffd04bf9085,volume::injury::2015::15
00089c657bd5b957b51f67c6c9b80c7d17ce9c5a,volume::new england journal of medicine::2021::20
0008c01398378675c1a5d0146b16924bbc81bc22,volume::clinical medicine insights: reproductive health::2016::17
0008d36f9503ff6a0ed1270e9582b7812731132b,volume::brain injury::2009::13
0008d41b76751858666ff4525eb3218e1e4f301e,volume::frontiers in psychology::2022::2
0008da01dc035110735f99599d7932948853164a,volume::hematology::2015::8
0008da576267da7b4eae9d827c8010b34813c562,volume::american journal of cardiology::2010::14
0008e392f11f9879d1963bb158128ca4db238736,volume::bju international::2012::17
0008e759481d396bb9597c0db15058ad6e60b512,volume::journal of trauma and acute care surgery::2017::18
0008ea78b01f56da954c7c4087803ce58ffd6357,volume::frontiers in physiology::2018::10
0008ec9e6c46622f08666e35abdb1f91b7bb8165,volume::international journal of environmental research and public health::2019::11
0008f4c5846607a19e90610108b65dc81e03c9b5,volume::circulation::1999::16
0008f57a8205dfe4db970244222abe3e815207c3,volume::journal of nutritional science and vitaminology::2015::13
0008fbdd6bbaf2a466fa9da322ae9c10b68d4589,volume::plos one::2011::16
00091ae7d53b6f8a63b78869e2036eef404896bb,volume::journal of the american medical association (jama)::2020::1
0009476cd1e30ebd1f069a8cf5817f68ee625ed8,volume::british journal of nutrition::2011::6
00094c53af9a4d124777f0c2e34e5946f043b9ce,volume::american journal of epidemiology::2014::16
0009517bc2c3bde10bba6dfa9e2762e50543ccdb,volume::agroforestry systems::2023::17
0009575cb2f75563b9bd7008c4848472ea6b449b,volume::bulletin of entomological research::2009::12
00095b993ee287e413808950ba24fab2acced75c,volume::archives of gerontology and geriatrics (print)::2021::13
00095cdc34dc6223938d82120e374bdf4f13d891,volume::medicinal chemistry::2006::9
0009812f142926625a6a5d1c56d5965bc23925ff,volume::proceedings 11th australasian database conference. adc 2000 (cat. no.pr00528)::2000::13
000985ea87b9815a3bfc8d6c22454b7796c9eb11,volume::applied sciences::2024::10
0009996eb1a59d2cdaf7398fe7f512f12e82a045,"volume::international conference on biometrics: theory, applications and systems::2012::19"
00099b055e032f43ddf76a62359619bc18b5adb8,volume::frontiers in neuroscience::2021::1
00099fed3bc46c267529d839108032d59bd834e4,volume::global heart::2024::1
0009b24f8d48377f631c6d4cc20b529ec97bc869,volume::agriculture::2023::3
0009c638095d53890c8b89513674403b827a49a9,volume::journal of sleep research::2014::3
0009cc65e12ef353daf3bcc34fa2e24bbe15c7c8,volume::cancer research::2006::7
0009e2dd18793599460e4da23a50b05955cbfec0,volume::plos one::2023::5
0009e37d2d2c712247a8875174d6c99f2504c2cf,volume::biochemical and biophysical research communications - bbrc::2018::17
0009f4283f9c7a2f47eb29f3886fec7f3ee5950c,volume::photonics::2024::2
000a005b5adb04e047821096a974e5524948a2e8,volume::international journal of obesity::1998::10
000a07afac853ff48e5db13391607f8fc4e0c79c,volume::arthroscopy: the journal of arthroscopy and related::2020::9
000a10c8221c9b9def7fbab4d70fc5236948e843,volume::ieee transactions on computers::2024::10
000a13ccadfbf1dda747ecd90072203c6ade92ca,volume::journal of the cardiometabolic syndrome::2007::16
000a4767813e8fad22ae3026873b0a32d50bf42f,volume::modern rheumatology::2010::3
000a4dabab500c382cd320a3b4c3ed0f60e94892,volume::clinical optometry::2025::17
000a57b8768e2a3396479d70a43de551918ab78d,volume::bmc public health::2019::2
000a6ffbba16e9571263c30613a130c791e2aa69,volume::annals of translational medicine::2020::4
000a76e75750c4ac643336a65c593f0232394d5d,volume::the european physical journal special topics::2024::19
000a7ac3c77e43e6e3e9c3cdba8e891e7ca23e6b,volume::physical therapy::2009::3
000a7bf96854dfec770717318cf486a553e1d224,volume::european journal of operational research::2004::9
000a804ad018422cd12cc89e25f456c979a1fab8,volume::ulusal travma ve acil cerrahi dergisi-turkish journal of trauma & emergency surgery::2026::7
000a9c51b6215a42e54a5ee86f7a7250b0c536de,volume::medicine::2023::7
000aa43488895b7b25c2554b35a51f51735596f4,volume::biological psychiatry::1999::3
000aab1ce8351fafe273ea8cf010b31f2a8a190b,volume::sexually transmitted diseases::1990::16
000aaee922aef1d019eb413beca06462cfe09f10,volume::circulation journal::2010::8
000ab6430af9af6b7a72f1d8789f20165bf8f236,volume::american journal of tropical medicine and hygiene::1999::6
000ac8d3b4704a066f675c286e72a21e90dfd58c,volume::journal for the study of the old testament::2025::20
000ac96b6cedeef6ed4f4489d4a7fbb7e33727c4,volume::journal of clinical epidemiology::1993::14
000acd28ab4395b207315da489b1858c356216a5,volume::scientific reports::2025::13
000ada7dada6f6e896ac803aee80b6868d4af15a,volume::journal of geophysical research: space physics::2024::7
000ae9b8d2eb4412b25248cf84a65099d1fad595,volume::international journal of academic research in economics and management sciences::2023::17
000aeb2482e725812addf2e861cd1b9765d639bb,volume::lipids in health and disease::2018::5
000af1823238b6d6e9470d289f6810ba67fc001b,volume::optics express::2020::11
000af42cbfead7aebb6847b1091de8f55cee2e05,volume::gastroenterology research and practice::2022::10
000af538fc126e9f7bba1abcab179fc58662ff20,volume::arthroscopy: the journal of arthroscopy and related::2017::6
000b0370bb246a3b12e6332e06cc47c959f3a600,volume::lex localis - journal of local self-government::2025::9
000b05228e43f1298b82cb8d84f5fb4f6529477b,volume::ieee transactions on communications::1995::20
000b13917211abfc4c2824faed9348659b042167,volume::cureus::2025::6
000b178bd7e2400c69073ccdf37ce744d15711fb,volume::critical care::2001::14
000b242a14f6590a03f31d9250d5646ae3b42133,volume::cancer management and research::2024::7
000b2c2d224e9ff23cb4f8e6c40495f4451d4d76,volume::the international journal of cardiovascular imaging::2023::3
000b379a9f638640f7025aa52bce9b13c1ce255b,volume::jurnal perspektif pembiayaan dan pembangunan daerah::2024::9
000b390feb8775face75809fbe7c79d082616e6a,volume::chemosphere::2012::18
000b3d090741b0f54744792dff96ae3407c08f48,volume::british journal of ophthalmology::2016::5
000b4b98fe3dc0ce5fba51c8d8efc23489a9e49e,volume::isprs int. j. geo inf.::2024::6
000b4ee85a1b03bebdaa3e5c46f7b5878bd91341,volume::journal of clinical endocrinology and metabolism::2010::17
000b4f7b14321cc4650a95003d1883c7b8b55fc0,volume::clinical rheumatology::2018::4
000b52a4d36e0952ee6a0c375dffe5b05ed69ab1,volume::star protocols::2024::19
000b55b07d31639ed678703f348d4cbf5c84ae5f,volume::f&s reports::2024::5
000b5a4f34879fab08bc35676700311642c471e8,volume::social science & medicine (1967)::2002::15
000b80bdabf8e286a5d1c2be4ee280e1a71fc772,volume::journal of occupational and environmental hygiene::2009::19
000b88410ae8d110cfefea63d7df4c4880f2ec54,volume::archives of disease in childhood::1950::18
000b90b89b4f5f6cecc7ce550902d9f614251c94,volume::neonatology::2004::2
000b967bec3cd6810a5d1c7f828c373466fb0174,volume::neuroradiology::2026::10
000bb64d02a6ee735ba85997a66da06a961b1247,volume::siam journal on discrete mathematics::2009::3
000bc3e65bc81d5ad863259af425f9185f818a11,volume::current reviews in musculoskeletal medicine::2019::16
000bf329f7f97049583c53d7fdd04cb6ea066073,volume::neuropsychiatric disease and treatment::2014::2
000bf5586fcf9f561415a3e804f048c12cfdbad1,volume::atherosclerosis::2015::16
000bf591aee2ffa9157039a51a4c759f89f535a3,volume::value in health::2025::11
000bf81ff5dd2cec270fc1c8108bcd5e322f2e3e,volume::journal of the american academy of child and adolescent psychiatry::2006::11
000c026465ec6f3c9ae4f155de4583ff56e7c787,volume::european journal of medicinal chemistry::2018::10
000c0b4f6a7659f7a93689c9fb6564e4eac6e541,volume::brics law journal::2023::11
000c11d49403113ff250f00f3b1ecafa8e7a7fbf,volume::information management and business review::2024::12
000c12681fb0adfe425d89f750323753839357dc,volume::2014 ieee geoscience and remote sensing symposium::2014::7
000c1a138e36d35e5547115885adf73ed8d49661,volume::front. endocrin.::2011::1
000c1f0bfa5f907e00a4c6f5f7017a46e15f7abd,volume::symposium on advances in databases and information systems::2012::5
000c24f64f9708cecb5849ba1b14afdd49b0478c,volume::european heart journal-cardiovascular imaging::2024::9
000c58989420667c58665e1e386355c3fef410a7,volume::communications biology::2021::12
000c5a24e985f4867bbecc63fa5819c1e6ad2d50,volume::plos one::2025::13
000c78a40685376103f4d3c2ae0af80e5722d5b6,volume::modern language review::2000::18
000c7d5fe46050cb82b1bff8294fa559f075029a,volume::homo : internationale zeitschrift fur die vergleichende forschung am menschen::2010::13
000c824a2523d14b335dc1b9b97c7092aaf715a1,volume::current rheumatology reviews::2024::9
000c8412c43b5c5a1cbedf8d2814a14bcf295185,volume::journal of the american society of nephrology::2020::6
000c897a5fc7cd183a9bf186e886db1671f09d7c,volume::nutrients::2022::7
000ca2337959a2e17572bf0c10864d69c961edf6,volume::ieee international geoscience and remote sensing symposium::2012::18
000ca7f84f3a9dc272c463c791303cf951f58a85,volume::drug safety::2008::6
000cbf6d1b76e46deddd731766205dfb37263205,volume::insights-journal of health and rehabilitation::2025::5
000cc45e2ffcd96a2e046575141f3e3ebb327f76,volume::materials::2021::16
000cc793548c0c256d2e945063e9befb343146ff,volume::językoznawstwo::2023::10
000cd2ddc37545871050d0fc008acb269f9d9fca,"volume::highlights in business, economics and management::2024::5"
000cd4dbe9dc43721b1f4b8ce0ab1d31f429c873,volume::mathematical methods in the applied sciences::2023::9
000cd958ce0ca45f03e57bdc375eadb211f366d9,volume::journal of laparoendoscopic & advanced surgical techniques. part a::2013::12
000cde8004bc2222c401f182296a9542144db28d,volume::asian pacific journal of allergy and immunology::2020::20
000cdfd2982cdf2bf3ff6b92336c6800551aec43,volume::corporate law & governance review::2023::14
000ceb9edab6d07b35c2f21d2efbdcbfc942ff83,volume::journal of geophysics and engineering::2025::16
000cec46aabf7737c1005bd9ff2be7320479ca68,volume::journal of electrocardiology::2013::3
000d1c08a48b5ec82fcf23bd0cd59413acddde47,volume::fermentation::2023::4
000d2c23c36ca85920a814f5ccc3358064440fa6,volume::aerospace::2024::16
000d3654b1b61b1114102a6cc3666d4761ed8d4a,volume::methods::2026::15
000d38e13ffcd5cc1bba64199d0c101a2fb2d2ec,volume::statistics and economics::2025::12
000d58c41997691cd5c397c7688e61fada107793,volume::british journal of cancer::1991::16
000d5b01eaff9e725217d0dfa377c0c688ddf068,volume::global spine journal::2024::20
000d603b5788a6c2c8df561aeb115cf130f64db8,volume::scandinavian journal of pain::2016::11
000d637d103a2f3a0548220f1a305438e5e303c0,volume::age and ageing::2018::14
000d641b1bc14c2ac282bc9ca5e5b20b91b4f15f,volume::frontiers in cardiovascular medicine::2022::13
000d675519d6cf94d3a965d4ebe8dddd179a95fc,volume::sexual medicine::2021::15
000d6a7289e33485512fc96684d298be04e91ca9,volume::molecular cancer research::2018::1
000d8f7e89341ef1066f49a1babb235edaf7d1de,volume::veterinary research::2018::15
000d91e5ce47412c78b2adc05cac756e14109833,volume::microorganisms::2025::15
000da2255d49058bb2c4391fa3b1ce1b9c3cd73a,volume::reviews on recent clinical trials::2022::9
000da4978a0ac789bb85e139fe552945f9b0edd5,volume::forests::2024::1
000da54d7ef8e2ff6ada7c254c5f69e4fa76a7dc,volume::cardiology in the young::2022::13
000dada0c2c63e81ec84d163ec19ed7eebabc1ba,volume::plos one::2024::10
000db21d8835d3569f0035581b796fdd72a9c165,volume::cureus::2024::3
000db246e088d93053e970af44b800be38210639,volume::computers & electrical engineering::2018::11
000dbdf6327a243490be442a741c7c8d4944ac2f,volume::international journal of endocrinology::2023::12
000dd4d2fd1f156b1c5b6845b4326e28b8141117,volume::jurnal biologi tropis::2024::11
000ddc070d0fb3c5e52c08b1af4a5f6bcb9c767d,volume::plos one::2012::17
000ddf12cb7db0e3e4481945988b4b58b8125171,volume::pedagogy. theory &amp; practice::2025::12
000de6e7cb4c169875bff76103d0f8b609cb9b3c,volume::chest::2009::2
000dece54baa77d35941522c0852f7bac9a0a901,volume::world journal of gastroenterology::2012::19
000defec5ef9d3a8c053b63e31ac9b1b69428ffe,volume::journal of clinical endocrinology and metabolism::2001::20
000df010cb7de8ed659b95aecb777e06b7ca00d6,volume::chronobiology international::2016::5
000df30861309afc1cf3b162950307ef51196158,volume::spinal cord::2018::10
000df904cc98eb7384d6ac3c70348d85ff3b9869,volume::se pu = chinese journal of chromatography::2005::17
000dfa13a24a6a4082a52640be7b53179470efbe,volume::ieee journal of biomedical and health informatics::2024::17
000e0d5a429b4d7a21ac956b1f105e887578b26c,volume::archives italiennes de biologie::2015::13
000e11711fdec30b60207f4cdac5569ca51d3184,volume::environment international::2013::4
000e187380a75b8d308003113a415debedb061b6,volume::journal of experimental orthopaedics::2026::7
000e18d6217862355531630bfef569f6d50b26fc,volume::chemistry::2017::3
000e192fe33b364f2a18e12240ec5e11b41303fb,"volume::international journal of economics, commerce and management::2025::16"
000e20a92378dd0ccb812b56be584d4473baa265,volume::optics communications::2026::17
000e2e57d5f026081a4af1d756e6edcf6747b25f,volume::clinical and applied thrombosis/hemostasis::2015::7
000e335daae8cf3f3f940cf6de5698711eeb9aa2,volume::the korean journal of internal medicine::2025::13
000e3a8ba57bc0490802b707b22d15d0387dff8d,volume::american journal of gastroenterology::2009::10
000e40433d6f77624314f10339be97d8911ec451,volume::pediatric emergency care::2024::5
000e40d1c8708318defeae26b40b700969f3c242,volume::journal of human hypertension::2015::5
